brand,branch_name,address,city,stars,sentiment,clean_text,clean_language,review_length,review_id,review_index,food_quality,order_accuracy,staff_professionalism,speed_of_service,hygiene_cleanliness,facility_equipment,product_availability,no_specific_complaint,is_api_fail
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,"Open not at 6am, been waiting for an hour, bad service from McD, didn't even update the time on Google maps, very bad, an hour I wait, an hour 🤦‍♂️🤦‍♂️",en,30,34,35,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['been waiting for an hour']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['open not at 6am (failure to adhere to advertised hours)', ""didn't even update the time on Google maps""]}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Since when this branch so slow eh?? Bad service and I got wrong order too. What’s wrong with your worker?? Please McD you need to be responsible! You waste my time and my money!!,en,34,35,36,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['got wrong order']}","{'detected': 1, 'issues': [""what's wrong with your worker?""]}","{'detected': 1, 'issues': ['branch so slow']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Been here twice and had to wait for unreasonably half an hour just to place an order. The first time I came almost everything on the menu sold out. The line for orders was pretty long as only one counter operated and none of the self ordering machines worked. I thought it was just not my day and thought the next visit would be better. Turned out they really don’t pay attention on improving the service. It is not okay to queue almost half an hour just to place an order. Hope the management do something about this.,en,98,36,37,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['had to wait for unreasonably half an hour just to place an order', 'line for orders was pretty long', 'queue almost half an hour']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['none of the self ordering machines worked']}","{'detected': 1, 'issues': ['almost everything on the menu sold out']}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Very poor service. Order for my kids at 7.22 pm only arrived at 9.40 pm which my kids already sleep. Please avoid this branch at all costs.,en,27,37,38,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['order at 7.22 pm only arrived at 9.40 pm']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Like bullshittt.... They give all sos ketchup without cili sos... Fuhhh.. Im ao angry..,en,14,38,39,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['gave all sos ketchup without cili sos (missing condiment)']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,"Staff forget to actually add some main sandwich ingredients like lettuce and sauce, this happened on multiple occasions. The drive through is really slow always packed. The food waiting time is very long considering that it’s a FAST FOOD restaurant, around 20-30 minutes. The staff don’t use the queue numbers on the tv, they just shout the number! 90% of the time they are out of the item you need, ice cream, sauce, drink, pie, cake!!👎🏻👎🏻 I’d rather go to Putrajaya’s branch!",en,82,39,40,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff forget to add main sandwich ingredients like lettuce and sauce']}","{'detected': 1, 'issues': ['staff don’t use the queue numbers on the tv, they just shout the number']}","{'detected': 1, 'issues': ['drive through is really slow always packed', 'food waiting time is very long (20-30 minutes)']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['90% of the time they are out of item (ice cream, sauce, drink, pie, cake)']}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,"Service very slow although they were not busy at all, after they finish with my meals, they ask me to take my beverage at another counter. I went there and they never even make my beverage in the first place. Then I have to wait one more time for my beverage.",en,51,40,41,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['they never even make my beverage in the first place']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['service very slow', 'have to wait one more time for my beverage']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Slow service and order from app like di anak tirikan dari customer yang order kiosk. They skip my order over 30 docket. I punya order xde lah large order just 2 medium set of burger but it takes 1 hour 10minutes. I duduk at table  10 people around me baru sampai dah dapat order yang besar ii pon dapat awal. I don know lah how manager manage their order. I tgk my order dah keluar product out dah but their put on side around 1 hour. My ice blended pon dah jadi air dah. My mcflurry lotus also not follow SOC! Mcd cyberjaya always problem. My burger also already cold as stone. Please take notes!!!,en,115,41,42,"{'detected': 1, 'issues': ['ice blended already turned to water', 'mcflurry lotus not follow SOC', 'burger already cold as stone']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['order from app like di anak tirikan (treated as stepchild) from customer who order kiosk', 'manager manage their order (implies poor management)', 'order put on side around 1 hour']}","{'detected': 1, 'issues': ['slow service', 'skip my order over 30 docket', 'takes 1 hour 10 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Very bad service for drive through. Almost everyday there is a long queue to wait even just to get a cup of Sundae. The Sundae chocolate and strawberry we bought today taste bad. The texture is more of an ice cream compared to sundae which is more creamier and smooth. The Sundae we bought just a while ago melted by the time we reached home which is just 5minutes distance. This is totally downgraded service! Will not consider buying from this branch anymore.,en,83,42,43,"{'detected': 1, 'issues': ['Sundae chocolate and strawberry taste bad', 'texture is more of an ice cream compared to sundae', 'Sundae melted by the time reached home']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['long queue to wait']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,"An order was placed via the grab, two hours of waiting and as a thank you for the wait there were cold burgers, we told the driver that he should let us know that we would not accept cold burgers, They told the driver not to prepare new burgers and to give us the two-hour old burger, then to pay for them is an impertinence, think twice Before you order there",en,71,43,44,"{'detected': 1, 'issues': ['cold burgers', 'two-hour old burger']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['told the driver not to prepare new burgers and to give us the two-hour old burger']}","{'detected': 1, 'issues': ['two hours of waiting']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,"Seems like they are seriously short of staff and have a really bad system. Their drive thru always in long queue and need to wait for a very long time. Don't go if you are in rush!!!! And don't order on app for drive thru pick up before you get there, because you always don't know how long you will need to wait for your order.",en,66,44,45,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['seriously short of staff and have a really bad system']}","{'detected': 1, 'issues': ['drive thru always in long queue', 'need to wait for a very long time']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,"Bad drive-thru experience on 25th June 2022, 1.30pm.

Waited for around 10 minutes in the queue before my turn to order at the kiosk. When I tell the crew:"" I have ordered with the mobile app, the order and collect."" The crew asked me whether I want to collect point, and I said yes, then she asked me for my number, I told her my order number, then she starting to asking me for what I want to order. That's when I correct her, saying that I had ordered and pay with the app again, then she starting to tell story of I should tell her the number instead of saying I want to collect points. (Hello?) Then she tell me to go to the counter infront, and she asked me there for the number again. The process went smoothly until I have got my food and the crew asked me to wait for my americano at the waiting lot infront. I waited at the lot and start to eat my food, and I purposely ate it in slower pace then I normally do. However, when I almost finish my food, which is after at least 10 minutes, and there are no more cars at the drive thru lane, I still haven't got my drink. I only got my drink half an hour after I reached MCD on that day.

The most important point is, it is not a long queue that day, but my car stopped at a point in the drive thru queue for almost 7-8 minutes

IT'S TRUELY THE WORST EXPERIENCE I HAD WITH MCD APP AND DRIVE THRU!!!",en,272,45,46,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': [""still haven't got my drink (missing item)""]}","{'detected': 1, 'issues': ['crew confused about mobile app order and collecting points', 'crew blamed customer for not stating order number first']}","{'detected': 1, 'issues': ['waited for around 10 minutes in the queue', 'only got my drink half an hour after reaching MCD', 'car stopped at a point in the drive thru queue for almost 7-8 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,We ordered French Fries and we get Hair fries. 🤦 New recipe?,en,12,46,47,"{'detected': 1, 'issues': ['Hair fries (foreign object)']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Looking for breakfast and ended up here. Always loved mcdonalds but today... a total disappointment! My pancakes didn't come with butter and syrup. Hash browns are so soggy some more ordered 4! Coffee is not hot. Like... seriously?????,en,38,47,48,"{'detected': 1, 'issues': ['hash browns are so soggy', 'coffee is not hot']}","{'detected': 1, 'issues': [""pancakes didn't come with butter and syrup (missing condiments)""]}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,1,Negative,Why are u guys so stupid i order double fillet o fish take a way. Ended up only getting one patty only. Another one my 9pcs nugget you guys didnt give the sauce. What are you guys doing sleeping or what😑 Cmon guys wake up please double check before u serve the food to the customer😪😪,en,56,48,49,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['only getting one patty for double fillet o fish', ""didn't give the sauce for 9pcs nugget""]}","{'detected': 1, 'issues': ['lack of attention/competence (not double checking food)']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
